CustomerID,FirstPurchaseDate,LastPurchaseDate,TotalTransactions,TotalReturns,TotalItemsPurchased,TotalItemsReturned,TotalSpent,TotalReturnValue,NetSpent,AverageOrderValue,CustomerLifetimeDays,ReturnRate,PrimaryCountry,DaysSinceLastPurchase,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
14908,2011-09-26T12:56:00Z,2011-09-26T12:56:00Z,1,0,132,0,277.79999999999995,0,277.79999999999995,277.79999999999995,0,0,United Kingdom,73.99583333333334,2,1,2,212,5,Hibernating
14910,2011-10-16T11:06:00Z,2011-12-07T10:06:00Z,4,3,238,17,434.3500000000001,44.489999999999995,389.86000000000007,108.58750000000002,51.958333333333336,0.75,United Kingdom,2.113888888888889,5,4,2,542,11,Potential Loyalists
14911,2010-12-01T14:05:00Z,2011-12-08T15:54:00Z,201,47,80240,3335,143711.16999999943,11252.44,132458.72999999978,714.980945273629,372.0756944444444,0.23383084577114427,EIRE,0.8722222222222222,5,5,5,555,15,Champions
14912,2011-04-07T11:06:00Z,2011-11-23T12:29:00Z,2,1,971,1,867.8499999999998,26.33,841.5199999999998,433.9249999999999,230.0576388888889,0.5,Italy,16.014583333333334,4,3,3,433,10,Potential Loyalists
14913,2010-12-15T14:35:00Z,2011-11-04T08:29:00Z,4,0,1743,0,1227.4300000000003,0,1227.4300000000003,306.85750000000013,323.74583333333334,0,United Kingdom,35.18125,3,4,4,344,11,Loyal Customers
14915,2011-03-07T09:39:00Z,2011-09-15T10:27:00Z,2,1,112,7,307.48,48.65,258.83000000000004,153.74,192.03333333333333,0.5,United Kingdom,85.09930555555556,2,3,2,232,7,Hibernating
14916,2011-01-19T15:30:00Z,2011-09-30T09:20:00Z,4,1,1136,4,1268.9799999999998,4.14,1264.8399999999997,317.24499999999995,253.74305555555551,0.25,United Kingdom,70.14583333333333,3,4,4,344,11,Loyal Customers
14918,2011-07-08T12:50:00Z,2011-08-16T11:50:00Z,2,0,675,0,1610.1499999999996,0,1610.1499999999996,805.0749999999998,38.958333333333336,0,United Kingdom,115.04166666666669,2,3,4,234,9,At Risk
14920,2011-05-11T10:31:00Z,2011-05-11T10:32:00Z,2,0,509,0,977.77,0,977.77,488.885,6.944444444444445e-4,0,United Kingdom,212.09583333333333,1,3,4,134,8,At Risk
14921,2011-05-22T12:51:00Z,2011-11-09T13:17:00Z,2,0,953,0,1316.0700000000004,0,1316.0700000000004,658.0350000000002,171.01805555555555,0,United Kingdom,29.98125,4,3,4,434,11,Need Attention
14923,2011-10-20T11:51:00Z,2011-10-20T11:51:00Z,1,0,418,0,749.0999999999998,0,749.0999999999998,749.0999999999998,0,0,United Kingdom,50.04097222222222,3,1,3,313,7,Promising
14924,2011-04-08T09:25:00Z,2011-04-08T09:25:00Z,1,0,64,0,310.05,0,310.05,310.05,0,0,United Kingdom,245.14236111111111,1,1,2,112,4,Lost
14929,2011-11-07T17:21:00Z,2011-11-07T17:21:00Z,1,0,136,0,223.88,0,223.88,223.88,0,0,United Kingdom,31.811805555555555,3,1,1,311,5,New Customers
14930,2011-03-10T14:42:00Z,2011-08-23T10:31:00Z,3,0,1160,0,2362.960000000001,0,2362.960000000001,787.6533333333336,165.82569444444445,0,Channel Islands,108.09652777777778,2,3,5,235,10,At Risk
14931,2011-04-13T09:32:00Z,2011-12-05T10:19:00Z,5,1,417,1,1257.68,293,964.6800000000002,251.536,236.0326388888889,0.2,Channel Islands,4.104861111111111,5,4,4,544,13,Champions
14932,2010-12-09T11:48:00Z,2010-12-09T11:48:00Z,1,0,80,0,363.53,0,363.53,363.53,0,0,Channel Islands,365.0430555555555,1,1,2,112,4,Lost
14934,2011-03-02T11:48:00Z,2011-09-28T09:45:00Z,2,1,1042,1,1890.9400000000005,2.1,1888.8400000000008,945.4700000000004,209.91458333333333,0.5,Channel Islands,72.12847222222223,2,3,4,234,9,At Risk
14935,2011-02-15T14:44:00Z,2011-02-15T14:44:00Z,1,0,935,0,1784.7099999999998,0,1784.7099999999998,1784.7099999999998,0,0,Channel Islands,296.92083333333335,1,1,4,114,6,Can't Lose Them
14936,2011-03-09T11:53:00Z,2011-11-30T15:07:00Z,8,1,4085,2,8137.02,19.6,8117.42,1017.1275,266.1347222222222,0.125,Channel Islands,8.904861111111112,5,5,5,555,15,Champions
14937,2011-08-01T14:16:00Z,2011-10-14T12:29:00Z,3,1,484,1,1621.88,4.25,1617.63,540.6266666666667,73.92569444444445,0.3333333333333333,Channel Islands,56.014583333333334,3,3,4,334,10,Need Attention
14944,2010-12-22T13:13:00Z,2011-11-10T09:10:00Z,12,2,2815,14,5900.250000000002,57.3,5842.950000000003,491.68750000000017,322.83125,0.16666666666666666,United Kingdom,29.15277777777778,4,5,5,455,14,Champions
14946,2011-11-25T13:33:00Z,2011-11-25T13:33:00Z,1,0,22,0,100.9,0,100.9,100.9,0,0,United Kingdom,13.970138888888888,4,1,1,411,6,New Customers
14947,2011-08-01T09:31:00Z,2011-09-28T15:48:00Z,2,0,179,0,290.82000000000005,0,290.82000000000005,145.41000000000005,58.261805555555554,0,United Kingdom,71.87638888888888,2,3,2,232,7,Hibernating
14948,2011-05-04T14:52:00Z,2011-11-16T17:16:00Z,6,1,673,12,1101.9699999999996,35.400000000000006,1066.5699999999997,183.6616666666666,196.1,0.16666666666666666,United Kingdom,22.815277777777776,4,5,4,454,13,Champions
14950,2011-11-20T13:48:00Z,2011-12-01T09:42:00Z,1,1,136,1,371.2,9.95,361.25,371.2,10.829166666666667,1,United Kingdom,8.130555555555556,5,1,2,512,8,New Customers
14951,2011-09-21T15:15:00Z,2011-09-21T15:15:00Z,1,0,311,0,311.69000000000005,0,311.69000000000005,311.69000000000005,0,0,United Kingdom,78.89930555555556,2,1,2,212,5,Hibernating
14952,2010-12-08T11:33:00Z,2011-10-24T13:50:00Z,11,4,3355,60,8099.489999999998,186.7,7912.79,736.3172727272726,320.09513888888887,0.3636363636363637,United Kingdom,45.958333333333336,3,5,5,355,13,Loyal Customers
14953,2011-11-14T14:59:00Z,2011-11-14T14:59:00Z,1,0,224,0,285.66999999999996,0,285.66999999999996,285.66999999999996,0,0,United Kingdom,24.910416666666663,4,1,2,412,7,New Customers
14954,2011-11-27T14:30:00Z,2011-11-27T14:30:00Z,1,0,117,0,294.8499999999999,0,294.8499999999999,294.8499999999999,0,0,United Kingdom,11.930555555555555,4,1,2,412,7,New Customers
14957,2011-03-31T17:59:00Z,2011-03-31T17:59:00Z,1,0,34,0,58.49000000000001,0,58.49000000000001,58.49000000000001,0,0,United Kingdom,252.78541666666663,1,1,1,111,3,Lost
14958,2011-04-08T11:28:00Z,2011-07-15T14:20:00Z,3,0,128,0,483.7299999999999,0,483.7299999999999,161.2433333333333,98.11944444444444,0,United Kingdom,146.9375,2,3,3,233,8,Hibernating
14959,2011-02-16T13:00:00Z,2011-10-11T16:28:00Z,4,1,494,3,695.42,10.45,684.9699999999999,173.855,237.14444444444445,0.25,United Kingdom,58.84861111111111,3,4,3,343,10,Need Attention
14960,2011-06-21T13:38:00Z,2011-12-01T12:54:00Z,2,0,221,0,221.26999999999992,0,221.26999999999992,110.63499999999996,162.96944444444443,0,United Kingdom,7.997222222222222,5,3,1,531,9,Potential Loyalists
14961,2010-12-14T11:38:00Z,2011-11-29T09:42:00Z,9,3,3708,16,7044.680000000002,38.099999999999994,7006.580000000002,782.7422222222225,349.9194444444444,0.3333333333333333,United Kingdom,10.130555555555556,5,5,5,555,15,Champions
14962,2011-03-14T09:42:00Z,2011-03-14T09:42:00Z,1,0,44,0,126.70000000000002,0,126.70000000000002,126.70000000000002,0,0,United Kingdom,270.13055555555553,1,1,1,111,3,Lost
14963,2011-06-09T12:30:00Z,2011-11-30T12:16:00Z,5,0,1159,0,1472.3400000000013,0,1472.3400000000013,294.46800000000025,173.99027777777778,0,United Kingdom,9.02361111111111,5,4,4,544,13,Champions
14964,2011-04-06T14:13:00Z,2011-04-06T14:13:00Z,1,0,143,0,206.21,0,206.21,206.21,0,0,United Kingdom,246.9423611111111,1,1,1,111,3,Lost
14965,2011-09-04T13:15:00Z,2011-09-04T13:20:00Z,2,0,363,0,596.0899999999999,0,596.0899999999999,298.04499999999996,0.00347222222222222,0,United Kingdom,95.97916666666669,2,3,3,233,8,Hibernating
14966,2011-11-25T12:20:00Z,2011-11-25T12:20:00Z,1,0,179,0,183.01999999999992,0,183.01999999999992,183.01999999999992,0,0,United Kingdom,14.020833333333334,4,1,1,411,6,New Customers
14967,2011-10-21T11:06:00Z,2011-10-21T11:06:00Z,1,0,140,0,463.8,0,463.8,463.8,0,0,United Kingdom,49.07222222222222,3,1,2,312,6,About to Sleep
14968,2011-11-09T13:58:00Z,2011-11-09T13:58:00Z,1,0,127,0,147.59,0,147.59,147.59,0,0,United Kingdom,29.95277777777778,4,1,1,411,6,New Customers
14970,2011-01-27T12:23:00Z,2011-10-02T13:44:00Z,4,0,250,0,1592.06,0,1592.06,398.015,248.05625,0,United Kingdom,67.9625,3,4,4,344,11,Loyal Customers
14971,2011-10-27T13:33:00Z,2011-11-04T17:07:00Z,3,0,639,0,1097.979999999999,0,1097.979999999999,365.9933333333331,8.14861111111111,0,United Kingdom,34.821527777777774,3,3,4,334,10,Need Attention
14972,2011-08-03T14:54:00Z,2011-08-03T14:54:00Z,1,0,28,0,114.77000000000002,0,114.77000000000002,114.77000000000002,0,0,United Kingdom,127.91388888888888,2,1,1,211,4,Hibernating
14973,2011-04-28T12:22:00Z,2011-08-24T15:51:00Z,3,0,369,0,1314.45,0,1314.45,438.15,118.1451388888889,0,United Kingdom,106.87430555555557,2,3,4,234,9,At Risk
14974,2011-11-02T13:01:00Z,2011-11-02T13:01:00Z,1,0,37,0,89.94,0,89.94,89.94,0,0,United Kingdom,36.99236111111111,3,1,1,311,5,New Customers
14975,2011-10-13T14:08:00Z,2011-10-13T14:08:00Z,1,0,380,0,279.94,0,279.94,279.94,0,0,United Kingdom,56.94583333333333,3,1,2,312,6,About to Sleep
14976,2011-01-17T11:09:00Z,2011-10-13T16:37:00Z,7,1,234,4,790.8599999999997,25,765.8599999999997,112.97999999999996,269.22777777777776,0.14285714285714285,United Kingdom,56.84236111111111,3,5,3,353,11,Potential Loyalists
14978,2011-01-13T12:03:00Z,2011-09-28T13:07:00Z,5,0,523,0,1921.3700000000024,0,1921.3700000000024,384.2740000000005,258.0444444444444,0,United Kingdom,71.98819444444445,2,4,4,244,10,At Risk
14981,2011-04-07T13:45:00Z,2011-04-07T13:45:00Z,1,0,97,0,102.11999999999998,0,102.11999999999998,102.11999999999998,0,0,United Kingdom,245.96180555555551,1,1,1,111,3,Lost
14984,2011-06-12T11:04:00Z,2011-11-20T14:28:00Z,2,0,58,0,202.37,0,202.37,101.185,161.14166666666668,0,United Kingdom,18.931944444444444,4,3,1,431,8,Potential Loyalists
14985,2010-12-16T19:51:00Z,2011-05-25T14:29:00Z,2,0,256,0,292.0099999999999,0,292.0099999999999,146.00499999999994,159.7763888888889,0,United Kingdom,197.93125,1,3,2,132,6,Hibernating
14987,2010-12-09T12:13:00Z,2011-11-24T09:59:00Z,2,0,128,0,326.4,0,326.4,163.2,349.90694444444443,0,United Kingdom,15.11875,4,3,2,432,9,Potential Loyalists
14988,2011-05-12T12:05:00Z,2011-05-12T12:05:00Z,1,0,141,0,334.54,0,334.54,334.54,0,0,United Kingdom,211.03125,1,1,2,112,4,Lost
14995,2011-03-04T13:14:00Z,2011-11-01T11:39:00Z,2,0,102,0,231.98000000000005,0,231.98000000000005,115.99000000000002,241.93402777777777,0,United Kingdom,38.04930555555555,3,3,1,331,7,About to Sleep
14997,2011-06-14T16:52:00Z,2011-10-24T13:28:00Z,3,1,1120,18,546.2,5.22,540.98,182.0666666666667,131.85833333333332,0.3333333333333333,United Kingdom,45.97361111111111,3,3,3,333,9,Potential Loyalists
14998,2011-04-12T16:28:00Z,2011-06-22T17:30:00Z,2,0,258,0,414.8699999999999,0,414.8699999999999,207.43499999999997,71.04305555555555,0,United Kingdom,169.80555555555554,2,3,2,232,7,Hibernating
15000,2011-10-23T11:42:00Z,2011-10-23T11:42:00Z,1,0,218,0,490.52,0,490.52,490.52,0,0,United Kingdom,47.047222222222224,3,1,3,313,7,Promising
15002,2010-12-07T13:16:00Z,2011-08-16T10:44:00Z,4,0,862,0,1641.7599999999998,0,1641.7599999999998,410.43999999999994,251.89444444444445,0,United Kingdom,115.0875,2,4,4,244,10,At Risk
15004,2011-07-15T14:05:00Z,2011-07-15T14:05:00Z,1,0,623,0,1220.77,0,1220.77,1220.77,0,0,United Kingdom,146.94791666666666,2,1,4,214,7,Can't Lose Them
15005,2010-12-08T14:36:00Z,2011-11-24T12:25:00Z,28,7,4230,42,6295.369999999991,134.83000000000004,6160.539999999992,224.83464285714257,350.9090277777778,0.25,United Kingdom,15.01736111111111,4,5,5,455,14,Champions
15006,2011-10-19T15:08:00Z,2011-10-19T15:08:00Z,1,0,286,0,480.37999999999977,0,480.37999999999977,480.37999999999977,0,0,United Kingdom,50.90416666666667,3,1,2,312,6,About to Sleep
15007,2011-07-03T16:00:00Z,2011-07-03T16:00:00Z,1,0,69,0,156.91000000000005,0,156.91000000000005,156.91000000000005,0,0,United Kingdom,158.86805555555554,2,1,1,211,4,Hibernating
15009,2011-11-14T17:40:00Z,2011-11-27T13:35:00Z,3,0,639,0,1259.4299999999998,0,1259.4299999999998,419.80999999999995,12.82986111111111,0,United Kingdom,11.96875,4,3,4,434,11,Need Attention
15010,2011-11-04T12:42:00Z,2011-11-04T12:42:00Z,1,0,184,0,308.94000000000005,0,308.94000000000005,308.94000000000005,0,0,United Kingdom,35.00555555555555,3,1,2,312,6,About to Sleep
15012,2010-12-01T12:49:00Z,2011-10-17T12:22:00Z,2,0,225,0,405.0399999999997,0,405.0399999999997,202.51999999999984,319.98125,0,United Kingdom,53.019444444444446,3,3,2,332,8,Hibernating
15014,2011-06-16T19:40:00Z,2011-10-27T20:07:00Z,2,0,149,0,257.66999999999996,0,257.66999999999996,128.83499999999998,133.01875,0,United Kingdom,42.696527777777774,3,3,2,332,8,Hibernating
15016,2011-06-20T12:06:00Z,2011-06-20T12:06:00Z,1,0,76,0,170.04,0,170.04,170.04,0,0,United Kingdom,172.03055555555557,2,1,1,211,4,Hibernating
15017,2011-11-06T10:33:00Z,2011-11-06T10:33:00Z,1,0,63,0,125.58000000000004,0,125.58000000000004,125.58000000000004,0,0,United Kingdom,33.09513888888889,3,1,1,311,5,New Customers
15018,2010-12-07T10:47:00Z,2011-11-01T12:47:00Z,3,1,189,1,496.21,39.95,456.26,165.40333333333334,329.0833333333333,0.3333333333333333,United Kingdom,38.00208333333333,3,3,3,333,9,Potential Loyalists
15019,2011-03-18T12:35:00Z,2011-03-18T12:35:00Z,1,0,150,0,252.81,0,252.81,252.81,0,0,United Kingdom,266.0104166666667,1,1,2,112,4,Lost
15021,2010-12-07T08:57:00Z,2011-12-01T11:53:00Z,9,4,819,18,1871.770000000003,42.54,1829.2300000000032,207.97444444444477,359.1222222222222,0.4444444444444444,United Kingdom,8.039583333333333,5,5,4,554,14,Champions
15022,2011-10-23T15:47:00Z,2011-11-28T12:35:00Z,4,0,527,0,852.3899999999995,0,852.3899999999995,213.09749999999988,35.86666666666667,0,United Kingdom,11.010416666666666,4,4,3,443,11,Need Attention
15023,2010-12-05T13:49:00Z,2011-12-06T17:23:00Z,11,1,2827,8,6720.409999999989,39.6,6680.8099999999895,610.9463636363627,366.1486111111111,0.09090909090909093,United Kingdom,2.810416666666667,5,5,5,555,15,Champions
15024,2010-12-07T13:20:00Z,2011-11-30T12:06:00Z,10,0,902,0,1636.4300000000003,0,1636.4300000000003,163.64300000000006,357.9486111111111,0,United Kingdom,9.030555555555557,5,5,4,554,14,Champions
15025,2011-11-06T15:20:00Z,2011-11-06T15:20:00Z,1,0,184,0,361.96,0,361.96,361.96,0,0,United Kingdom,32.895833333333336,3,1,2,312,6,About to Sleep
15026,2011-03-07T13:45:00Z,2011-09-20T13:52:00Z,3,0,285,0,469,0,469,156.33333333333334,197.0048611111111,0,United Kingdom,79.95694444444445,2,3,2,232,7,Hibernating
15027,2011-04-15T14:14:00Z,2011-11-09T10:16:00Z,4,2,565,2,1066.1499999999996,14.2,1051.9499999999996,266.5374999999999,207.8347222222222,0.5,United Kingdom,30.106944444444444,4,4,4,444,12,Loyal Customers
15028,2010-12-06T12:47:00Z,2011-12-01T14:06:00Z,4,0,459,0,627.13,0,627.13,156.7825,360.0548611111111,0,United Kingdom,7.947222222222222,5,4,3,543,12,Loyal Customers
15030,2011-03-16T15:34:00Z,2011-09-29T10:50:00Z,2,0,372,0,518.28,0,518.28,259.14,196.80277777777775,0,United Kingdom,71.08333333333333,2,3,3,233,8,Hibernating
15031,2011-03-02T14:46:00Z,2011-12-05T14:19:00Z,4,0,400,0,653.1899999999999,0,653.1899999999999,163.2975,277.98125,0,United Kingdom,3.938194444444445,5,4,3,543,12,Loyal Customers
15032,2010-12-08T12:57:00Z,2011-03-28T15:30:00Z,3,2,2968,300,4959.0999999999985,495,4464.0999999999985,1653.0333333333328,110.10625,0.6666666666666666,United Kingdom,255.88888888888889,1,3,5,135,9,At Risk
15033,2011-01-14T13:28:00Z,2011-12-05T12:40:00Z,10,1,1672,3,2557.1800000000007,15.65,2541.5300000000007,255.71800000000007,324.96666666666664,0.1,United Kingdom,4.006944444444445,5,5,5,555,15,Champions
15034,2010-12-21T09:47:00Z,2011-11-24T12:11:00Z,8,3,2413,11,4274.159999999997,30.95,4243.209999999997,534.2699999999996,338.1,0.375,United Kingdom,15.027083333333334,4,5,5,455,14,Champions
15035,2011-09-11T11:08:00Z,2011-09-11T11:08:00Z,1,0,245,0,252.72999999999996,0,252.72999999999996,252.72999999999996,0,0,United Kingdom,89.07083333333334,2,1,2,212,5,Hibernating
15036,2011-06-13T12:19:00Z,2011-09-28T15:42:00Z,3,0,316,0,429.56,0,429.56,143.18666666666667,107.14097222222222,0,United Kingdom,71.88055555555556,2,3,2,232,7,Hibernating
15038,2010-12-05T10:54:00Z,2011-10-27T14:42:00Z,6,1,212,30,685.7399999999997,39.9,645.8399999999997,114.28999999999996,326.15833333333336,0.16666666666666666,United Kingdom,42.922222222222224,3,5,3,353,11,Potential Loyalists
15039,2010-12-06T11:26:00Z,2011-11-30T11:31:00Z,47,5,9131,18,19766.589999999967,128,19638.58999999997,420.56574468085034,359.00347222222223,0.10638297872340426,United Kingdom,9.05486111111111,5,5,5,555,15,Champions
15041,2011-06-22T16:16:00Z,2011-06-22T16:16:00Z,1,0,103,0,179.93000000000004,0,179.93000000000004,179.93000000000004,0,0,United Kingdom,169.85694444444445,2,1,1,211,4,Hibernating
15042,2011-05-24T16:25:00Z,2011-05-24T16:25:00Z,1,0,30,0,135.93,0,135.93,135.93,0,0,United Kingdom,198.85069444444449,1,1,1,111,3,Lost
15043,2011-11-08T14:26:00Z,2011-11-08T14:26:00Z,1,0,300,0,537,0,537,537,0,0,United Kingdom,30.933333333333337,4,1,3,413,8,Promising
15044,2010-12-12T14:27:00Z,2011-11-20T13:20:00Z,17,5,2785,9,7634.729999999997,70.85,7563.8799999999965,449.10176470588215,342.9534722222222,0.29411764705882354,United Kingdom,18.979166666666668,4,5,5,455,14,Champions
15045,2011-03-27T11:44:00Z,2011-07-11T11:33:00Z,2,1,114,8,735.6600000000001,102,633.66,367.83,105.99236111111112,0.5,United Kingdom,151.0534722222222,2,3,3,233,8,Hibernating
15046,2011-01-05T15:30:00Z,2011-11-30T15:50:00Z,15,1,3372,144,5090.420000000001,149.76,4940.66,339.3613333333334,329.0138888888889,0.06666666666666667,United Kingdom,8.875,5,5,5,555,15,Champions
15047,2011-03-15T10:49:00Z,2011-03-15T10:49:00Z,1,0,222,0,343.62,0,343.62,343.62,0,0,United Kingdom,269.0840277777778,1,1,2,112,4,Lost
15048,2010-12-06T12:15:00Z,2011-10-05T14:55:00Z,4,1,192,12,380.99999999999983,3.4799999999999995,377.5199999999998,95.24999999999996,303.1111111111111,0.25,United Kingdom,64.91319444444444,3,4,2,342,9,Potential Loyalists
15049,2011-03-11T12:13:00Z,2011-03-11T12:13:00Z,1,0,63,0,121.17000000000002,0,121.17000000000002,121.17000000000002,0,0,United Kingdom,273.02569444444447,1,1,1,111,3,Lost
15050,2011-09-29T13:22:00Z,2011-11-14T16:17:00Z,3,2,1216,40,1737.6900000000005,54.919999999999995,1682.7700000000004,579.2300000000001,46.12152777777778,0.6666666666666666,United Kingdom,24.85625,4,3,4,434,11,Need Attention
15051,2011-07-12T15:29:00Z,2011-11-16T15:38:00Z,3,0,1010,0,1383.36,0,1383.36,461.12000000000006,127.00625,0,United Kingdom,22.883333333333333,4,3,4,434,11,Need Attention
15052,2011-01-24T15:52:00Z,2011-01-24T15:52:00Z,1,0,79,0,207.73,0,207.73,207.73,0,0,United Kingdom,318.87361111111113,1,1,1,111,3,Lost
15053,2011-03-03T12:06:00Z,2011-12-05T12:08:00Z,3,0,984,0,693.9499999999999,0,693.9499999999999,231.31666666666663,277.00138888888887,0,United Kingdom,4.029166666666667,5,3,3,533,11,Potential Loyalists
15054,2011-10-30T14:33:00Z,2011-11-27T15:02:00Z,2,0,198,0,302.09999999999997,0,302.09999999999997,151.04999999999998,28.020138888888887,0,United Kingdom,11.908333333333331,4,3,2,432,9,Potential Loyalists
15057,2011-01-28T09:09:00Z,2011-03-09T15:17:00Z,2,0,668,0,1489.5,0,1489.5,744.75,40.25555555555555,0,United Kingdom,274.8979166666667,1,3,4,134,8,At Risk
15058,2011-01-31T15:35:00Z,2011-11-14T14:57:00Z,11,0,1054,0,2102.540000000002,0,2102.540000000002,191.14000000000016,286.9736111111111,0,United Kingdom,24.911805555555556,4,5,5,455,14,Champions
15059,2011-01-09T11:54:00Z,2011-10-30T11:35:00Z,9,2,604,2,1337.7200000000007,11.9,1325.8200000000006,148.63555555555564,293.9868055555556,0.2222222222222222,United Kingdom,40.052083333333336,3,5,4,354,12,Loyal Customers
15060,2011-11-30T14:03:00Z,2011-12-01T13:47:00Z,4,0,257,0,294.24999999999994,0,294.24999999999994,73.56249999999999,0.9888888888888888,0,United Kingdom,7.960416666666666,5,4,2,542,11,Potential Loyalists
15061,2010-12-02T15:19:00Z,2011-12-06T12:06:00Z,48,7,28920,330,54534.140000000014,305.4,54228.74000000002,1136.127916666667,368.86597222222224,0.14583333333333334,United Kingdom,3.030555555555555,5,5,5,555,15,Champions
15062,2010-12-15T15:37:00Z,2011-09-29T16:51:00Z,4,0,763,0,987.86,0,987.86,246.96499999999995,288.0513888888889,0,United Kingdom,70.8326388888889,2,4,4,244,10,At Risk
15063,2011-05-10T13:25:00Z,2011-05-10T13:25:00Z,1,0,56,0,370.7999999999999,0,370.7999999999999,370.7999999999999,0,0,United Kingdom,212.97569444444449,1,1,2,112,4,Lost
15065,2011-02-21T12:54:00Z,2011-11-02T09:45:00Z,4,2,1383,28,3158.130000000001,22.15,3135.9800000000005,789.5325000000001,253.86875,0.5,United Kingdom,37.12847222222222,3,4,5,345,12,Loyal Customers
15066,2011-10-17T13:25:00Z,2011-11-08T09:56:00Z,1,1,317,38,893.59,133.00000000000003,760.5899999999999,893.59,21.854861111111113,1,United Kingdom,31.120833333333337,3,1,3,313,7,Promising
15067,2011-03-02T12:10:00Z,2011-09-22T13:20:00Z,3,0,954,0,1744.7600000000004,0,1744.7600000000004,581.5866666666668,204.04861111111111,0,United Kingdom,77.97916666666667,2,3,4,234,9,At Risk
15068,2011-03-28T14:27:00Z,2011-10-24T14:47:00Z,2,0,364,0,553.3599999999998,0,553.3599999999998,276.6799999999999,210.01388888888889,0,United Kingdom,45.91875,3,3,3,333,9,Potential Loyalists
15069,2011-06-13T14:16:00Z,2011-06-13T14:16:00Z,1,0,520,0,1109.5300000000009,0,1109.5300000000009,1109.5300000000009,0,0,United Kingdom,178.94027777777777,1,1,4,114,6,Can't Lose Them
15070,2010-12-02T11:23:00Z,2010-12-02T11:23:00Z,1,0,36,0,106.2,0,106.2,106.2,0,0,United Kingdom,372.06041666666664,1,1,1,111,3,Lost
15071,2011-03-09T10:19:00Z,2011-09-07T11:43:00Z,2,0,269,0,982.0699999999996,0,982.0699999999996,491.03499999999985,182.05833333333337,0,United Kingdom,93.04652777777778,2,3,4,234,9,At Risk
15073,2011-06-06T09:59:00Z,2011-11-30T10:44:00Z,3,1,491,214,1043.41,430.98,612.4300000000001,347.8033333333333,177.03125,0.3333333333333333,United Kingdom,9.0875,5,3,4,534,12,Need Attention
15074,2011-08-26T14:45:00Z,2011-08-26T14:45:00Z,1,0,431,0,735.6700000000002,0,735.6700000000002,735.6700000000002,0,0,United Kingdom,104.92013888888889,2,1,3,213,6,About to Sleep
15075,2011-09-23T12:27:00Z,2011-09-23T12:27:00Z,1,0,447,0,773.0300000000002,0,773.0300000000002,773.0300000000002,0,0,United Kingdom,77.01597222222222,2,1,3,213,6,About to Sleep
15076,2011-06-20T08:23:00Z,2011-06-20T08:23:00Z,1,0,571,0,880.8500000000004,0,880.8500000000004,880.8500000000004,0,0,United Kingdom,172.18541666666667,2,1,3,213,6,About to Sleep
15078,2010-12-06T12:38:00Z,2011-12-02T15:41:00Z,32,6,5105,36,9743.110000000022,119.76,9623.350000000022,304.4721875000007,361.12708333333336,0.1875,United Kingdom,6.88125,5,5,5,555,15,Champions
15079,2010-12-09T09:25:00Z,2011-05-11T12:45:00Z,4,1,389,1,895.61,1.95,893.66,223.9025,153.13888888888889,0.25,United Kingdom,212.00347222222223,1,4,3,143,8,At Risk
15081,2010-12-07T16:20:00Z,2011-11-17T17:08:00Z,5,1,190,2,504.7999999999999,17.45,487.34999999999985,100.95999999999998,345.03333333333336,0.2,United Kingdom,21.820833333333333,4,4,3,443,11,Need Attention
15083,2011-03-28T12:18:00Z,2011-03-28T12:18:00Z,1,0,38,0,88.19999999999999,0,88.19999999999999,88.19999999999999,0,0,United Kingdom,256.02222222222224,1,1,1,111,3,Lost
15087,2011-03-03T10:34:00Z,2011-03-03T10:34:00Z,1,0,470,0,306.94,0,306.94,306.94,0,0,United Kingdom,281.09444444444443,1,1,2,112,4,Lost
15088,2011-10-03T14:05:00Z,2011-11-18T13:14:00Z,2,1,460,3,1160.07,19.8,1140.27,580.035,45.96458333333333,0.5,United Kingdom,20.983333333333334,4,3,4,434,11,Need Attention
15089,2011-08-03T14:14:00Z,2011-11-29T16:31:00Z,6,0,1359,0,2420.8400000000024,0,2420.8400000000024,403.47333333333376,118.09513888888888,0,United Kingdom,9.846527777777778,5,5,5,555,15,Champions
15090,2011-02-04T14:03:00Z,2011-02-04T14:03:00Z,1,0,208,0,381.3200000000001,0,381.3200000000001,381.3200000000001,0,0,United Kingdom,307.94930555555555,1,1,2,112,4,Lost
15091,2011-10-03T12:47:00Z,2011-10-17T10:47:00Z,1,1,346,3,480.71,3.75,476.96,480.71,13.916666666666666,1,United Kingdom,53.08541666666667,3,1,2,312,6,About to Sleep
15092,2011-03-01T12:24:00Z,2011-05-08T14:10:00Z,2,0,135,0,457.80999999999995,0,457.80999999999995,228.90499999999997,68.0736111111111,0,United Kingdom,214.94444444444449,1,3,2,132,6,Hibernating
15093,2010-12-02T18:25:00Z,2011-11-21T13:09:00Z,6,3,3760,27,4597.019999999998,186.87999999999997,4410.139999999998,766.1699999999996,353.78055555555557,0.5,United Kingdom,17.986805555555556,4,5,5,455,14,Champions
15095,2011-05-20T14:27:00Z,2011-08-28T12:01:00Z,4,1,1079,2,1370.5999999999997,5.9,1364.6999999999996,342.6499999999999,99.89861111111112,0.25,United Kingdom,103.03402777777778,2,4,4,244,10,At Risk
15096,2011-10-28T10:27:00Z,2011-10-28T10:27:00Z,1,0,120,0,219.39,0,219.39,219.39,0,0,United Kingdom,42.09930555555555,3,1,1,311,5,New Customers
